id,bedrooms,gla,room_count,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,year_built,close_price,latitude,longitude,std_unit_number,std_street_number,std_street_name,std_city,std_province,std_postal_code,std_full_address,subject_address
77371,3,1871.0,7,,,,,,,780000.0,45.455,-75.5099,,6572,Des Merles Ln,Orleans-Gloucester,ON,K1C7G9,"6572 Des Merles Ln, Orleans-Gloucester, ON, K1C7G9","340 Axis Way, Ottawa, ON, K1W0J9"
77256,3,1300.0,3,3,,,,,,350000.0,45.4558,-75.5047,,1786,Dondale St S,Orleans-Gloucester,UNKNOWN,,"1786 Dondale St S, Orleans-Gloucester, UNKNOWN","340 Axis Way, Ottawa, ON, K1W0J9"
77529,2,1500.0,3,,,,,,,407900.0,45.4312,-75.5098,,314,Galston,Orleans-Gloucester,ON,K4B1H9,"314 Galston, Orleans-Gloucester, ON, K4B1H9","340 Axis Way, Ottawa, ON, K1W0J9"
77608,3,1799.0,14,,,,,,,624500.0,45.433,-75.5167,,727,Morningstar Way,Orleans-Gloucester,ON,K1W0G6,"727 Morningstar Way, Orleans-Gloucester, ON, K1W0G6","340 Axis Way, Ottawa, ON, K1W0J9"
149081,3,1750.0,6,,,,,,,632000.0,45.4261,-75.5199,,178,Joshua St,Orleans-Gloucester,ON,K1W0C4,"178 Joshua St, Orleans-Gloucester, ON, K1W0C4","340 Axis Way, Ottawa, ON, K1W0J9"
111759,2,1304.0,8,,,,,,,475000.0,45.4398,-75.493,,390,Willow Aster Cir,Cumberland,ON,K4A1C7,"390 Willow Aster Cir, Cumberland, ON, K4A1C7","340 Axis Way, Ottawa, ON, K1W0J9"
78259,3,1738.0,9,,,,,,,584500.0,45.4391,-75.4917,,637,Monardia Way,Cumberland,ON,K4A1C8,"637 Monardia Way, Cumberland, ON, K4A1C8","340 Axis Way, Ottawa, ON, K1W0J9"
145822,4,2250.0,7,,,,,,,710000.0,45.4424,-75.4925,,301,Guppy Grove,Cumberland,ON,K4A3W4,"301 Guppy Grove, Cumberland, ON, K4A3W4","340 Axis Way, Ottawa, ON, K1W0J9"
157551,4,2030.0,3,,,,,,,709000.0,45.4402,-75.4876,,538,Arum Ter,Cumberland,ON,K4A1E6,"538 Arum Ter, Cumberland, ON, K4A1E6","340 Axis Way, Ottawa, ON, K1W0J9"
78273,1,550.0,1,,,,,,,294000.0,45.4558,-75.5047,106,315,Terravita,Orleans-Gloucester,ON,,"315 Terravita, Unit 106, Orleans-Gloucester, ON","340 Axis Way, Ottawa, ON, K1W0J9"
84136,2,1300.0,10,,,,,,,510000.0,45.4513,-75.4926,,333,Citrine St,Cumberland,ON,K4A0T7,"333 Citrine St, Cumberland, ON, K4A0T7","340 Axis Way, Ottawa, ON, K1W0J9"
77000,3,2250.0,7,,,,,,,612500.0,45.4296,-75.5253,,783,Percifor Way,Orleans-Gloucester,ON,K1W0B4,"783 Percifor Way, Orleans-Gloucester, ON, K1W0B4","340 Axis Way, Ottawa, ON, K1W0J9"
149086,3,1748.0,8,,,,,,,627000.0,45.4394,-75.5057,,762,Cairn Cres,Orleans-Gloucester,ON,K1W0P4,"762 Cairn Cres, Orleans-Gloucester, ON, K1W0P4","340 Axis Way, Ottawa, ON, K1W0J9"
133797,3,1750.0,9,,,,,,,700000.0,45.438,-75.5049,,61,Bergschrund Walk,Orleans-Gloucester,ON,K1W0P7,"61 Bergschrund Walk, Orleans-Gloucester, ON, K1W0P7","340 Axis Way, Ottawa, ON, K1W0J9"
123537,2,1300.0,3,,,,,,,415000.0,45.4315,-75.5107,,392,Galston,Orleans-Gloucester,ON,K1W0G3,"392 Galston, Orleans-Gloucester, ON, K1W0G3","340 Axis Way, Ottawa, ON, K1W0J9"
152517,4,1720.0,7,,,,,,,760000.0,45.451,-75.5236,,2176,Boyer Rd,Orleans-Gloucester,ON,K1C1R4,"2176 Boyer Rd, Orleans-Gloucester, ON, K1C1R4","340 Axis Way, Ottawa, ON, K1W0J9"
134001,3,2037.0,16,,,,,,,655000.0,45.4263,-75.5099,,599,Knotridge St,Orleans-Gloucester,ON,K1W0M2,"599 Knotridge St, Orleans-Gloucester, ON, K1W0M2","340 Axis Way, Ottawa, ON, K1W0J9"
272864,3,1300.0,15,,,,,,,599900.0,45.4472,-75.53,,1994,Ranchwood Way,Orleans-Gloucester,ON,K1C7M4,"1994 Ranchwood Way, Orleans-Gloucester, ON, K1C7M4","340 Axis Way, Ottawa, ON, K1W0J9"
272774,4,2250.0,8,,,,,,,736000.0,45.4435,-75.5264,,1943,Heatherwood Dr,Orleans-Gloucester,ON,K1W1C3,"1943 Heatherwood Dr, Orleans-Gloucester, ON, K1W1C3","340 Axis Way, Ottawa, ON, K1W0J9"
272770,4,2250.0,7,,,,,,,815000.0,45.4444,-75.489,,666,Decoeur Dr,Cumberland,ON,K4A1G4,"666 Decoeur Dr, Cumberland, ON, K4A1G4","340 Axis Way, Ottawa, ON, K1W0J9"
272106,4,2250.0,15,,,,,,,800000.0,45.433,-75.5177,,861,Contour St,Orleans-Gloucester,ON,K1W1G2,"861 Contour St, Orleans-Gloucester, ON, K1W1G2","340 Axis Way, Ottawa, ON, K1W0J9"
272097,3,2250.0,9,,,,,,,669900.0,45.4452,-75.4888,,675,Decoeur Dr,Cumberland,ON,K4A1H2,"675 Decoeur Dr, Cumberland, ON, K4A1H2","340 Axis Way, Ottawa, ON, K1W0J9"
271569,3,1750.0,7,,,,,,,847500.0,45.4291,-75.5225,,658,Percifor Way,Orleans-Gloucester,ON,K1C7G4,"658 Percifor Way, Orleans-Gloucester, ON, K1C7G4","340 Axis Way, Ottawa, ON, K1W0J9"
271458,4,2250.0,13,,,,,,,1035000.0,45.4246,-75.5123,,259,Fountainhead Dr,Orleans-Gloucester,ON,K4B1H9,"259 Fountainhead Dr, Orleans-Gloucester, ON, K4B1H9","340 Axis Way, Ottawa, ON, K1W0J9"
270888,3,1300.0,2,,,,,,,618000.0,45.4497,-75.4958,,122,Livorno Ct,Cumberland,ON,K4A1J1,"122 Livorno Ct, Cumberland, ON, K4A1J1","340 Axis Way, Ottawa, ON, K1W0J9"
276847,4,1750.0,11,,,,,,,635000.0,45.428,-75.5166,,207,Rolling Meadow Cres,Orleans-Gloucester,ON,K1W0B1,"207 Rolling Meadow Cres, Orleans-Gloucester, ON, K1W0B1","340 Axis Way, Ottawa, ON, K1W0J9"
278810,3,1300.0,6,,,,,,,700000.0,45.4377,-75.5211,,2216,Noblewood Way,Orleans-Gloucester,ON,K1W1E8,"2216 Noblewood Way, Orleans-Gloucester, ON, K1W1E8","340 Axis Way, Ottawa, ON, K1W0J9"
278000,3,1750.0,9,,,,,,,560000.0,45.4289,-75.5155,,365,Rolling Meadow Cres,Orleans-Gloucester,ON,K1W0A9,"365 Rolling Meadow Cres, Orleans-Gloucester, ON, K1W0A9","340 Axis Way, Ottawa, ON, K1W0J9"
278151,3,2250.0,10,,,,,,,850000.0,45.4374,-75.5006,,507,Ascender Ave,Orleans-Gloucester,ON,K1W0R6,"507 Ascender Ave, Orleans-Gloucester, ON, K1W0R6","340 Axis Way, Ottawa, ON, K1W0J9"
276924,2,1300.0,8,,,,,,,537000.0,45.4469,-75.4959,,515,Chaperal Pvt,Cumberland,ON,K4A0Y2,"515 Chaperal Pvt, Cumberland, ON, K4A0Y2","340 Axis Way, Ottawa, ON, K1W0J9"
273570,2,1300.0,6,,,,,,,499000.0,45.431,-75.5088,,502,Barholm Private,Orleans-Gloucester,ON,K4B1H9,"502 Barholm Private, Orleans-Gloucester, ON, K4B1H9","340 Axis Way, Ottawa, ON, K1W0J9"
276377,3,1750.0,7,,,,,,,845000.0,45.438,-75.5003,,516,Ascender Ave,Orleans-Gloucester,ON,K1W0R6,"516 Ascender Ave, Orleans-Gloucester, ON, K1W0R6","340 Axis Way, Ottawa, ON, K1W0J9"
275707,3,1300.0,6,,,,,,,675000.0,45.4558,-75.5183,,6399,Viseneau Dr,Orleans-Gloucester,ON,K1C5E7,"6399 Viseneau Dr, Orleans-Gloucester, ON, K1C5E7","340 Axis Way, Ottawa, ON, K1W0J9"
274091,3,1750.0,7,,,,,,,649900.0,45.4534,-75.5151,,1890,Markwell Cres,Orleans-Gloucester,ON,K1C5H6,"1890 Markwell Cres, Orleans-Gloucester, ON, K1C5H6","340 Axis Way, Ottawa, ON, K1W0J9"
270870,4,1750.0,12,,,,,,,608500.0,45.4431,-75.533,,6036,Pineglade Cres,Orleans-Gloucester,ON,K1W1G8,"6036 Pineglade Cres, Orleans-Gloucester, ON, K1W1G8","340 Axis Way, Ottawa, ON, K1W0J9"
270114,3,1750.0,8,,,,,,,589900.0,45.4419,-75.5309,,5901,Pineglade Cres,Orleans-Gloucester,ON,K1W1G3,"5901 Pineglade Cres, Orleans-Gloucester, ON, K1W1G3","340 Axis Way, Ottawa, ON, K1W0J9"
261688,4,1300.0,8,,,,,,,650000.0,44.2304,-76.5888,,696,Roosevelt Dr,Kingston,ON,K7M8T8,"696 Roosevelt Dr, Kingston, ON, K7M8T8","576 Chesham Pl, Kingston, ON, K7M5T5"
273696,3,1750.0,6,,,,,,,645000.0,45.4333,-75.5163,,740,Morningstar Way N,Orleans-Gloucester,ON,K1W0G6,"740 Morningstar Way N, Orleans-Gloucester, ON, K1W0G6","340 Axis Way, Ottawa, ON, K1W0J9"
271120,3,900.0,7,,,,,,,485000.0,44.2337,-76.5745,,459,Mcewen Dr,Kingston,ON,K7M3W6,"459 Mcewen Dr, Kingston, ON, K7M3W6","576 Chesham Pl, Kingston, ON, K7M5T5"
270130,3,1750.0,8,,,,,,,720000.0,44.2287,-76.5853,,963,Auden Park Dr,Kingston,ON,K7M7T6,"963 Auden Park Dr, Kingston, ON, K7M7T6","576 Chesham Pl, Kingston, ON, K7M5T5"
270193,3,900.0,6,,,,,,,575000.0,44.2342,-76.5723,,467,Abdo Rd,Kingston,ON,K7M3X1,"467 Abdo Rd, Kingston, ON, K7M3X1","576 Chesham Pl, Kingston, ON, K7M5T5"
263100,4,900.0,7,,,,,,,500000.0,42.9708,-79.2333,,32,Sauer Ave,Welland,ON,L3B1P9,"32 Sauer Ave, Welland, ON, L3B1P9","60 Keystone Trl, Welland, ON, L3B0N8"
99240,5,900.0,7,,,,,,,554900.0,44.23,-76.573,,375,Lakeview Ave,Kingston,ON,K7M3V9,"375 Lakeview Ave, Kingston, ON, K7M3V9","576 Chesham Pl, Kingston, ON, K7M5T5"
122053,3,1399.0,11,,,,,,,522000.0,44.2262,-76.5709,,290,Meadowcrest Rd,Kingston,ON,K7M3S3,"290 Meadowcrest Rd, Kingston, ON, K7M3S3","576 Chesham Pl, Kingston, ON, K7M5T5"
125842,5,1750.0,7,,,,,,,610000.0,44.2276,-76.5825,,397,Chelsea Rd,Kingston,ON,K7M4A2,"397 Chelsea Rd, Kingston, ON, K7M4A2","576 Chesham Pl, Kingston, ON, K7M5T5"
269693,6,2250.0,9,,,,,,,967500.0,45.4411,-75.5325,,5823,Gladewoods Pl,Orleans-Gloucester,ON,K1W1G5,"5823 Gladewoods Pl, Orleans-Gloucester, ON, K1W1G5","340 Axis Way, Ottawa, ON, K1W0J9"
257760,4,900.0,11,,,,,,,483000.0,44.2269,-76.571,,306,Meadowcrest Rd,Kingston,ON,K7M3S3,"306 Meadowcrest Rd, Kingston, ON, K7M3S3","576 Chesham Pl, Kingston, ON, K7M5T5"
268481,3,1750.0,3,,,,,,,640000.0,45.4447,-75.522,,605,Crevier Walk,Orleans-Gloucester,ON,K1W,"605 Crevier Walk, Orleans-Gloucester, ON, K1W","340 Axis Way, Ottawa, ON, K1W0J9"
77891,2,1100.0,7,,,,,,,424900.0,45.4558,-75.5047,D,1042,Beryl,Orleans-Gloucester,ON,,"1042 Beryl, Unit D, Orleans-Gloucester, ON","340 Axis Way, Ottawa, ON, K1W0J9"
4157,2,750.0,6,,,,,,,350000.0,45.4558,-75.5047,B,151,Mocha,Orleans-Gloucester,ON,,"151 Mocha, Unit B, Orleans-Gloucester, ON","340 Axis Way, Ottawa, ON, K1W0J9"
279114,4,2750.0,16,,,,,,,1032000.0,45.4356,-75.5076,,248,Enclave Walk S,Orleans-Gloucester,ON,K1W0J5,"248 Enclave Walk S, Orleans-Gloucester, ON, K1W0J5","340 Axis Way, Ottawa, ON, K1W0J9"
78691,3,1750.0,6,,,,,,,625000.0,45.4584,-75.4821,,502,Prominence Way,Cumberland,ON,K4A5L3,"502 Prominence Way, Cumberland, ON, K4A5L3","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
148936,3,1729.0,7,,,,,,,630000.0,45.4534,-75.4882,,304,Establish Ave,Cumberland,ON,K4A0Y4,"304 Establish Ave, Cumberland, ON, K4A0Y4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
78242,2,1300.0,6,,,,,,,440000.0,45.452,-75.48,,69,Crosby Private,Cumberland,ON,K4A0B8,"69 Crosby Private, Cumberland, ON, K4A0B8","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
149117,3,1816.0,6,,,,,,,605000.0,45.453,-75.4903,,613,Petrichor Cres,Cumberland,ON,K4A0T3,"613 Petrichor Cres, Cumberland, ON, K4A0T3","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
142511,2,1300.0,9,,,,,,,394000.0,45.4457,-75.4742,,801,Lakeridge Dr,Cumberland,ON,K4A0N4,"801 Lakeridge Dr, Cumberland, ON, K4A0N4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
208573,3,1900.0,7,,,,,,,745000.0,45.4503,-75.4739,,703,Vistapark Dr,Cumberland,ON,K4A0A2,"703 Vistapark Dr, Cumberland, ON, K4A0A2","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
136442,3,1544.0,7,,,,,,,667800.0,45.4581,-75.4979,,207,Park Grove Dr,Cumberland,ON,K1E2S9,"207 Park Grove Dr, Cumberland, ON, K1E2S9","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
29646,4,1853.0,,4,,,,,2021,540000.0,50.9129,-113.928,,424,Copperstone Manor Se,Calgary,AB,,"424 Copperstone Manor Se, Calgary, AB","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
91167,3,1448.0,6,,,,,,,527900.0,45.4542,-75.4873,,610,Esteem Way,Cumberland,ON,K4A5M6,"610 Esteem Way, Cumberland, ON, K4A5M6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
111302,3,1300.0,14,,,,,,,465000.0,45.4575,-75.4996,,274,Des Visons Pl,Cumberland,ON,K1E2Y7,"274 Des Visons Pl, Cumberland, ON, K1E2Y7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
148871,3,1694.0,6,,,,,,,617900.0,45.4443,-75.4656,,2546,Espirit Dr,Cumberland,ON,K4A3W7,"2546 Espirit Dr, Cumberland, ON, K4A3W7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
148822,3,1750.0,9,,,,,,,616000.0,45.4529,-75.4867,,161,Lerta Way,Cumberland,ON,K4A0W5,"161 Lerta Way, Cumberland, ON, K4A0W5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
215390,2,1300.0,9,,,,,,,500000.0,45.4436,-75.4787,,319,Sweetfern Cres,Cumberland,ON,K4A1A5,"319 Sweetfern Cres, Cumberland, ON, K4A1A5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
149201,3,1750.0,11,,,,,,,614900.0,45.4405,-75.492,,229,Willow Aster Cir,Cumberland,ON,K4A3T9,"229 Willow Aster Cir, Cumberland, ON, K4A3T9","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
126520,3,1548.0,3,,,,,,,625000.0,45.236,-75.7373,,2034,Caltra Cres,Nepean,ON,K2J6V4,"2034 Caltra Cres, Nepean, ON, K2J6V4","45 Clonfadda Terr, Nepean, ON, K2J6E9"
126742,3,1824.0,13,,,,,,,600000.0,45.4443,-75.4789,,346,Sweetfern Cres,Cumberland,ON,K4A3W5,"346 Sweetfern Cres, Cumberland, ON, K4A3W5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
163737,4,2180.0,11,,,,,,,680000.0,45.4617,-75.4889,,439,Grassland Ter,Cumberland,ON,K1E2S1,"439 Grassland Ter, Cumberland, ON, K1E2S1","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
192159,4,3043.0,16,,,,,,,1191000.0,45.4541,-75.4799,,1025,Jubilation Ct,Cumberland,ON,K4A5K4,"1025 Jubilation Ct, Cumberland, ON, K4A5K4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
77250,4,2600.0,17,,,,,,,805000.0,45.4448,-75.4773,,322,Fairlakes Way,Cumberland,ON,K4A0K8,"322 Fairlakes Way, Cumberland, ON, K4A0K8","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
111808,2,1300.0,9,,,,,,,495000.0,45.449,-75.4854,,522,Thimbleberry Row,Cumberland,ON,K4A3W4,"522 Thimbleberry Row, Cumberland, ON, K4A3W4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
149107,3,1750.0,12,,,,,,,625000.0,45.4504,-75.4855,,441,Rochefort Cir,Cumberland,ON,K4A0M9,"441 Rochefort Cir, Cumberland, ON, K4A0M9","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
4122,3,1461.0,6,,,,,,,538900.0,45.4543,-75.4872,,713,Confluence Walk,Cumberland,ON,K4A5M6,"713 Confluence Walk, Cumberland, ON, K4A5M6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
77553,4,2250.0,15,,,,,,,707500.0,45.4484,-75.4851,,123,Yellowcress Way,Cumberland,ON,K4A1C1,"123 Yellowcress Way, Cumberland, ON, K4A1C1","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
14033,3,1789.0,11,,,,,,,598000.0,45.4531,-75.4868,,169,Lerta Way,Cumberland,ON,K4A0W5,"169 Lerta Way, Cumberland, ON, K4A0W5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
214457,2,1300.0,3,,,,,,,389000.0,45.4574,-75.4811,,501,Aquaview Dr,Cumberland,ON,K4A4T9,"501 Aquaview Dr, Cumberland, ON, K4A4T9","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
178645,4,2750.0,9,,,,,,,955100.0,45.4411,-75.5339,,5845,Gladewoods Pl,Orleans-Gloucester,ON,K1W1G6,"5845 Gladewoods Pl, Orleans-Gloucester, ON, K1W1G6","340 Axis Way, Ottawa, ON, K1W0J9"
282516,2,1300.0,5,,,,,,,504500.0,45.4489,-75.4606,,158,Sunshine Cres,Cumberland,ON,K4A0V3,"158 Sunshine Cres, Cumberland, ON, K4A0V3","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
301752,4,2750.0,13,,,,,,,970500.0,45.4405,-75.4812,,838,Henslow'S Cir,Cumberland,ON,K4A5H7,"838 Henslow'S Cir, Cumberland, ON, K4A5H7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
300549,3,1750.0,9,,,,,,,622500.0,45.4501,-75.4952,,102,Livorno Ct,Cumberland,ON,K4A1J1,"102 Livorno Ct, Cumberland, ON, K4A1J1","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
300522,2,1300.0,10,,,,,,,547000.0,45.4512,-75.4924,,532,Tungsten Ter,Cumberland,ON,K4A0T7,"532 Tungsten Ter, Cumberland, ON, K4A0T7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
300461,3,1750.0,12,,,,,,,716000.0,45.4502,-75.4866,,536,Rochefort Cir,Cumberland,ON,K4A0M8,"536 Rochefort Cir, Cumberland, ON, K4A0M8","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
289963,3,1750.0,6,,,,,,,658000.0,45.4389,-75.5054,,782,Cairn Cres,Orleans-Gloucester,ON,K1W0P7,"782 Cairn Cres, Orleans-Gloucester, ON, K1W0P7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
289338,3,1300.0,13,,,,,,,590000.0,45.4465,-75.4789,,204,Montmorency Way,Cumberland,ON,K4A0J3,"204 Montmorency Way, Cumberland, ON, K4A0J3","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
289260,4,2250.0,12,,,,,,,755000.0,45.4384,-75.5048,,799,Cairn Cres,Orleans-Gloucester,ON,K1W0P7,"799 Cairn Cres, Orleans-Gloucester, ON, K1W0P7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
288224,3,1300.0,6,,,,,,,660000.0,45.4388,-75.5043,,699,Cairn Cres,Orleans-Gloucester,ON,K1W0P8,"699 Cairn Cres, Orleans-Gloucester, ON, K1W0P8","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
288182,3,1300.0,6,,,,,,,618000.0,45.4533,-75.4863,,168,Lerta Way,Cumberland,ON,K4A0W5,"168 Lerta Way, Cumberland, ON, K4A0W5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
287242,4,2250.0,7,,,,,,,1026000.0,45.4443,-75.484,,375,Hepatica Way,Cumberland,ON,K4A3W4,"375 Hepatica Way, Cumberland, ON, K4A3W4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
286326,3,1300.0,11,,,,,,,619000.0,45.446,-75.4783,,254,Montmorency Way,Cumberland,ON,K4A0J4,"254 Montmorency Way, Cumberland, ON, K4A0J4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
285396,3,1750.0,7,,,,,,,595000.0,45.4547,-75.4832,,43,Lakepointe Dr,Cumberland,ON,K4A5K6,"43 Lakepointe Dr, Cumberland, ON, K4A5K6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
285338,3,1750.0,11,,,,,,,681000.0,45.4392,-75.5052,,771,Cairn Cres,Orleans-Gloucester,ON,K1W0P4,"771 Cairn Cres, Orleans-Gloucester, ON, K1W0P4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
2830,3,1750.0,3,,,,,,,660000.0,45.4278,-75.5113,,87,Bon Temps Way,Orleans-Gloucester,ON,K1W0M1,"87 Bon Temps Way, Orleans-Gloucester, ON, K1W0M1","340 Axis Way, Ottawa, ON, K1W0J9"
166282,3,1858.0,9,,,,,,,740000.0,45.4436,-75.5205,,764,Vennecy Ter,Orleans-Gloucester,ON,K1W0M8,"764 Vennecy Ter, Orleans-Gloucester, ON, K1W0M8","340 Axis Way, Ottawa, ON, K1W0J9"
166883,4,2421.0,8,,,,,,,925000.0,45.4437,-75.5207,,12,Jargeau Rd,Orleans-Gloucester,ON,K1W0M7,"12 Jargeau Rd, Orleans-Gloucester, ON, K1W0M7","340 Axis Way, Ottawa, ON, K1W0J9"
125878,3,2015.0,8,,,,,,,645000.0,45.4382,-75.5201,,2212,Nature Trail Cres,Orleans-Gloucester,ON,K1W1E7,"2212 Nature Trail Cres, Orleans-Gloucester, ON, K1W1E7","340 Axis Way, Ottawa, ON, K1W0J9"
139488,2,1159.0,5,,,,,,,511000.0,45.2372,-75.7373,,519,Galmoy Way,Nepean,ON,K2J6T9,"519 Galmoy Way, Nepean, ON, K2J6T9","45 Clonfadda Terr, Nepean, ON, K2J6E9"
3255,3,1805.0,7,,,,,,,615000.0,45.4281,-75.5243,,835,Percifor Way,Orleans-Gloucester,ON,K1W0B4,"835 Percifor Way, Orleans-Gloucester, ON, K1W0B4","340 Axis Way, Ottawa, ON, K1W0J9"
167175,4,2157.0,8,,,,,,,940000.0,45.2315,-75.7379,,630,Inver Ln,Nepean,ON,K2J7C4,"630 Inver Ln, Nepean, ON, K2J7C4","45 Clonfadda Terr, Nepean, ON, K2J6E9"
149221,4,1662.0,9,,,,,,,615000.0,45.4429,-75.5319,,6059,Pineglade Cres,Orleans-Gloucester,ON,K1W1H1,"6059 Pineglade Cres, Orleans-Gloucester, ON, K1W1H1","340 Axis Way, Ottawa, ON, K1W0J9"
2690,3,1750.0,9,,,,,,,615000.0,45.4306,-75.5248,,737,Percifor Way,Orleans-Gloucester,ON,K1W0B7,"737 Percifor Way, Orleans-Gloucester, ON, K1W0B7","340 Axis Way, Ottawa, ON, K1W0J9"
195631,4,2289.0,8,,,,,,,890000.0,45.2369,-75.7306,,368,Cloyne Cres,Nepean,ON,K2J6W3,"368 Cloyne Cres, Nepean, ON, K2J6W3","45 Clonfadda Terr, Nepean, ON, K2J6E9"
164500,3,1750.0,11,,,,,,,715000.0,45.2358,-75.7483,,328,Appalachian Cir,Nepean,ON,K2J6X3,"328 Appalachian Cir, Nepean, ON, K2J6X3","45 Clonfadda Terr, Nepean, ON, K2J6E9"
284005,2,1300.0,5,,,,,,,405000.0,45.4544,-75.4826,,78,Lakepointe Dr,Cumberland,ON,K4A5E5,"78 Lakepointe Dr, Cumberland, ON, K4A5E5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
281489,4,1750.0,12,,,,,,,715900.0,45.4502,-75.485,,483,Rochefort Cir,Cumberland,ON,K4A0M9,"483 Rochefort Cir, Cumberland, ON, K4A0M9","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
259657,4,1750.0,10,,,,,,,705000.0,45.4517,-75.4769,,504,Lakeridge Dr,Cumberland,ON,K4A5G2,"504 Lakeridge Dr, Cumberland, ON, K4A5G2","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
280966,2,1500.0,9,,,,,,,414000.0,45.4468,-75.4729,,404,Harvest Valley Ave,Cumberland,ON,K4A0V6,"404 Harvest Valley Ave, Cumberland, ON, K4A0V6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
266123,2,1300.0,6,,,,,,,410000.0,45.4499,-75.4753,,574,Lakeridge Dr,Cumberland,ON,K4A0H5,"574 Lakeridge Dr, Cumberland, ON, K4A0H5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
124933,5,2783.0,5,,,,,,,850000.0,45.2392,-75.7473,,79,Montology Way,Nepean,ON,K2J6X1,"79 Montology Way, Nepean, ON, K2J6X1","45 Clonfadda Terr, Nepean, ON, K2J6E9"
266020,3,1750.0,13,,,,,,,710000.0,45.4604,-75.4968,,270,Du Grand Bois Ave,Cumberland,ON,K1E2S6,"270 Du Grand Bois Ave, Cumberland, ON, K1E2S6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
265488,3,1750.0,5,,,,,,,604900.0,45.4446,-75.4657,,2536,Espirit Dr,Cumberland,ON,K4A3W7,"2536 Espirit Dr, Cumberland, ON, K4A3W7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
262786,3,1300.0,10,,,,,,,619900.0,45.4531,-75.4872,,202,Gerry Lalonde Dr,Cumberland,ON,K4A0W6,"202 Gerry Lalonde Dr, Cumberland, ON, K4A0W6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
260885,3,1750.0,7,,,,,,,575000.0,45.4599,-75.4811,,2078,Liska Street N,Cumberland,ON,K4A4J5,"2078 Liska Street N, Cumberland, ON, K4A4J5","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
260866,3,1750.0,7,,,,,,,630000.0,45.4571,-75.4828,,715,Sebastian St,Cumberland,ON,K4A5L1,"715 Sebastian St, Cumberland, ON, K4A5L1","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
260465,3,1750.0,7,,,,,,,683000.0,45.455,-75.4834,,651,Prominence Way,Cumberland,ON,K4A5K6,"651 Prominence Way, Cumberland, ON, K4A5K6","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
269141,2,1300.0,5,,,,,,,519500.0,45.4484,-75.4872,,352,Mountain Sorrel Way,Cumberland,ON,K4A1H7,"352 Mountain Sorrel Way, Cumberland, ON, K4A1H7","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
